4.16882	0.76381	2.00838	0.103256	4.06275	0.925243	4.07364	0.811376	2.10059	0.382119
4.26698	0.804678	1.9052	0.205052	4.63563	0.964346	4.17857	0.831064	2.09255	0.404657
4.37777	0.77623	1.94322	0.0737394	4.44447	0.657287	4.28307	0.851892	2.08405	0.427705
4.49166	0.833237	1.98212	0.245693	4.9475	1.05654	4.38715	0.873887	2.07507	0.451246
4.56876	0.849769	1.94052	0.26547	4.45696	0.85503	4.49077	0.897072	2.06561	0.475262
4.68935	0.926416	2.14934	0.495679	4.79735	1.1068	4.5939	0.921472	2.05564	0.499734
4.79484	0.974313	2.14009	0.569934	4.79359	1.04199	4.69652	0.947107	2.04515	0.524645
4.86656	0.979785	1.84651	0.458609	4.8135	0.932097	4.7986	0.974001	2.03413	0.549975
4.95449	0.99297	1.841	0.429232	4.92764	0.963212	4.90012	1.00217	2.02255	0.575704
5.04149	1.04509	1.85819	0.533407	4.92789	1.11182	5.00105	1.03164	2.0104	0.60181
5.11088	1.08435	1.81109	0.578883	4.99666	1.10805	5.10136	1.06243	1.99767	0.628273
5.23288	1.11168	2.02328	0.598515	5.38272	1.11363	5.20102	1.09455	1.98435	0.655071
5.34408	1.15172	2.03912	0.626843	5.40048	1.18438	5.3	1.12802	1.97041	0.682182
5.43552	1.15825	2.0468	0.558174	5.04979	1.00799	5.39826	1.16285	1.95584	0.709581
5.50095	1.21464	1.96998	0.654729	5.32907	1.26929	5.49579	1.19906	1.94063	0.737245
5.58893	1.28016	1.92296	0.752996	5.55333	1.39147	5.59253	1.23667	1.92477	0.76515
5.62254	1.29595	1.81253	0.703759	5.29229	1.20275	5.68847	1.27567	1.90825	0.793271
5.72787	1.3195	1.88198	0.673886	5.86137	1.29531	5.78356	1.31609	1.89104	0.821582
5.82987	1.35908	1.89503	0.689375	5.87356	1.37899	5.87778	1.35793	1.87314	0.850057
5.9424	1.35998	1.86452	0.566727	6.4233	1.32059	5.97108	1.4012	1.85454	0.878669
6.06787	1.45919	1.90425	0.768411	6.27663	1.65705	6.06344	1.44591	1.83523	0.907391
6.17738	1.52645	1.92178	0.849995	6.59346	1.73765	6.15481	1.49206	1.8152	0.936196
6.26874	1.51935	1.92751	0.705297	6.21132	1.39475	6.24516	1.53965	1.79443	0.965055
6.39719	1.54706	2.19396	0.724704	6.35848	1.47103	6.33445	1.58868	1.77292	0.99394
6.50647	1.60311	2.18747	0.782728	6.51821	1.6504	6.42265	1.63917	1.75066	1.02282
6.60226	1.68214	2.01264	0.868697	6.93199	1.97245	6.50972	1.6911	1.72765	1.05167
6.72734	1.72702	2.05797	0.866512	6.85127	1.74801	6.59561	1.74447	1.70388	1.08046
6.7998	1.78676	1.78361	0.866641	6.93519	1.94653	6.6803	1.79928	1.67934	1.10915
6.85486	1.85705	1.71172	0.953195	6.70402	1.89399	6.76374	1.85552	1.65403	1.13772
6.89107	1.92283	1.50314	0.988313	6.30985	1.9075	6.8459	1.91319	1.62794	1.16614
6.91978	2.06462	1.38703	1.26427	6.76076	2.24087	6.92672	1.97228	1.60107	1.19437
7.01378	2.15164	1.48051	1.34205	7.44524	2.36016	7.00619	2.03278	1.57343	1.22238
7.07212	2.26189	1.43573	1.46822	7.03128	2.34865	7.08425	2.09468	1.54501	1.25015
7.15134	2.32703	1.36234	1.41194	7.56337	2.41153	7.16087	2.15795	1.51581	1.27764
7.24532	2.30669	1.44583	1.15016	7.2882	2.11793	7.23601	2.2226	1.48582	1.30482
7.33552	2.38431	1.63233	1.25374	7.26837	2.43338	7.30962	2.2886	1.45507	1.33165
7.39201	2.41925	1.59421	1.18408	7.24262	2.33045	7.38168	2.35593	1.42354	1.35812
7.48023	2.456	1.59839	1.11159	7.60802	2.35662	7.45214	2.42458	1.39125	1.38417
7.57257	2.54759	1.60935	1.20782	7.6686	2.64348	7.52097	2.49452	1.35819	1.40979
7.64868	2.63897	1.67821	1.32647	7.42056	2.74073	7.58812	2.56573	1.32438	1.43494
7.72116	2.78151	1.62913	1.54052	7.74293	2.94618	7.65355	2.63819	1.28982	1.45959
7.78285	2.85426	1.52719	1.51039	7.57998	2.80607	7.71724	2.71186	1.25452	1.48371
7.87563	2.78993	1.61181	1.1225	7.80654	2.48261	7.77914	2.78674	1.2185	1.50727
7.98844	2.84683	1.78262	1.15359	8.27867	2.87951	7.83923	2.86277	1.18175	1.53024
8.06606	2.90778	1.75928	1.16609	8.01421	2.90297	7.89745	2.93994	1.14431	1.55258
8.14353	3.00934	1.78043	1.3097	7.95488	3.24433	7.95378	3.01821	1.10617	1.57427
8.18994	3.05118	1.70694	1.25841	7.95962	2.95047	8.00819	3.09755	1.06735	1.59528
8.21331	3.10997	1.35069	1.17633	7.73925	3.06896	8.06063	3.17792	1.02787	1.61558
8.21207	3.26352	1.18339	1.45473	7.98819	3.40448	8.11108	3.25929	0.987752	1.63514
8.2641	3.38887	1.2066	1.62395	8.19135	3.73544	8.15951	3.34161	0.947001	1.65393
8.23918	3.51685	1.02211	1.77761	7.88857	3.52712	8.20588	3.42486	0.90564	1.67193
8.28301	3.57909	0.97399	1.6884	8.14391	3.36904	8.25016	3.50899	0.86369	1.68911
8.37788	3.7283	1.03799	1.84421	8.67285	3.938	8.29233	3.59395	0.82117	1.70543
8.37892	3.83254	0.73733	1.80432	8.08576	3.98435	8.33236	3.67971	0.778103	1.72089
8.36639	3.99697	0.60683	2.01738	8.23185	4.11338	8.37022	3.76622	0.734511	1.73545
8.43075	4.05936	0.988594	2.05299	7.88235	3.35805	8.40588	3.85343	0.690417	1.74909
8.51121	4.00031	1.12492	1.62042	8.43756	3.64137	8.43932	3.9413	0.645845	1.76178
8.57442	4.04909	1.13627	1.52437	8.57819	3.78195	8.47052	4.02978	0.600821	1.77351
8.59987	4.11568	1.07778	1.51056	8.44467	4.04931	8.49946	4.11882	0.555371	1.78425
8.63031	4.16321	0.821497	1.33579	8.75416	4.10901	8.52611	4.20837	0.509522	1.79398
8.65314	4.18902	0.802772	1.23518	8.51462	4.06198	8.55045	4.29838	0.4633	1.80269
8.68906	4.26409	0.767193	1.26132	8.75218	4.42083	8.57248	4.3888	0.416735	1.81035
8.68885	4.42269	0.649641	1.52474	8.64643	4.60763	8.59216	4.47957	0.369855	1.81694
8.67789	4.52182	0.545828	1.59792	8.00435	4.51739	8.60949	4.57064	0.32269	1.82246
8.65382	4.6258	0.431906	1.67911	8.45772	4.61438	8.62445	4.66196	0.27527	1.82689
8.67758	4.71039	0.436341	1.68011	8.72102	4.72921	8.63703	4.75348	0.227627	1.83021
8.68673	4.75393	0.429232	1.58113	8.57251	4.63192	8.64723	4.84513	0.179791	1.8324
8.71025	4.82032	0.369796	1.50818	8.90381	4.82223	8.65502	4.93685	0.131795	1.83347
8.72621	4.94742	0.340568	1.64106	8.791	5.07822	8.66041	5.0286	0.0836704	1.83338
8.72535	5.02814	0.222656	1.5968	8.65076	5.07695	8.66339	5.12031	0.0354505	1.83215
8.70707	5.08023	0.17528	1.53786	8.53802	4.96285	8.66396	5.21194	-0.0128316	1.82976
8.72908	5.16403	0.280799	1.59936	8.74844	5.15257	8.6621	5.3034	-0.0611426	1.82619
8.64874	5.40375	0.00963939	2.03994	8.48709	5.68825	8.65784	5.39466	-0.109448	1.82145
8.63535	5.49494	-0.182243	1.9077	8.85701	5.67719	8.65115	5.48565	-0.157715	1.81553
8.63391	5.61361	-0.177759	1.9626	8.70261	5.68973	8.64205	5.57631	-0.205909	1.80843
8.65728	5.64879	-0.153655	1.7391	9.09897	5.20187	8.63055	5.66658	-0.253996	1.80015
8.61922	5.787	-0.244071	1.87793	8.57539	5.88318	8.61664	5.75641	-0.30194	1.79068
8.59271	5.84698	-0.442614	1.66915	8.73243	5.77443	8.60034	5.84573	-0.349708	1.78002
8.61109	5.92216	-0.352139	1.63225	8.76262	5.96409	8.58165	5.93448	-0.397266	1.76818
8.59355	5.96873	-0.310538	1.56204	8.29723	5.45216	8.5606	6.02261	-0.444578	1.75515
8.5757	6.0666	-0.325622	1.61141	8.59887	6.12063	8.53718	6.11006	-0.49161	1.74095
8.56888	6.1234	-0.296663	1.54587	8.59896	5.86751	8.51142	6.19676	-0.538329	1.72557
8.54966	6.19401	-0.302596	1.53137	8.52115	6.16694	8.48333	6.28266	-0.584699	1.70903
8.48431	6.30063	-0.59603	1.49991	8.31962	6.85299	8.45293	6.3677	-0.630688	1.69133
8.33965	6.49654	-0.904732	1.84145	8.08902	6.66724	8.42025	6.45183	-0.676262	1.67248
8.30332	6.59577	-0.778723	1.94557	8.15321	6.42505	8.38529	6.53498	-0.721388	1.65249
8.3255	6.57209	-0.580676	1.63119	8.3565	6.30209	8.3481	6.6171	-0.766032	1.63137
8.27145	6.64624	-0.786428	1.49762	8.29701	6.82892	8.30868	6.69813	-0.810162	1.60914
8.22203	6.70582	-0.800442	1.4654	8.15755	6.64057	8.26708	6.77802	-0.853746	1.5858
8.19165	6.79645	-0.708983	1.57031	8.20549	6.8723	8.22331	6.85672	-0.896753	1.56137
8.16855	6.91216	-0.701564	1.65328	8.27869	7.05206	8.1774	6.93416	-0.939152	1.53587
8.10373	7.0147	-0.973751	1.54179	8.32718	7.74315	8.12939	7.0103	-0.980911	1.50932
8.03245	7.09509	-1.02569	1.55912	7.9548	7.06681	8.07932	7.08508	-1.022	1.48173
7.97601	7.19324	-0.98989	1.66314	7.83068	7.27295	8.02721	7.15846	-1.06239	1.45311
7.94225	7.24838	-0.939438	1.59121	7.95067	7.18281	7.97309	7.23037	-1.10206	1.42351
7.89861	7.32193	-0.95866	1.547	8.01073	7.35014	7.91702	7.30078	-1.14097	1.39292
7.81997	7.43924	-1.04968	1.65245	7.78027	7.52079	7.85902	7.36963	-1.17911	1.36138
7.73646	7.47159	-1.25596	1.38711	7.44068	7.07222	7.79914	7.43688	-1.21643	1.3289
7.74152	7.51096	-1.08492	1.28975	7.9258	7.52586	7.73741	7.50249	-1.25292	1.29552
7.67892	7.57982	-1.07607	1.33427	7.47861	7.48909	7.67388	7.5664	-1.28856	1.26125
7.58064	7.67824	-1.19489	1.42563	7.48311	7.71154	7.6086	7.62857	-1.32331	1.22612
7.53343	7.71593	-1.21429	1.27212	7.72795	7.50229	7.54161	7.68896	-1.35716	1.19016
7.49132	7.75078	-1.15581	1.19914	7.504	7.68085	7.47294	7.74754	-1.39008	1.1534
7.42771	7.76391	-1.28629	0.941685	7.49707	7.50287	7.40266	7.80425	-1.42206	1.11586
7.40503	7.79786	-1.18285	0.894431	7.52062	7.82285	7.33081	7.85907	-1.45308	1.07757
7.33449	7.80978	-1.29048	0.717224	7.27236	7.57729	7.25743	7.91195	-1.4831	1.03856
7.2908	7.84436	-1.2415	0.705474	7.35715	7.87585	7.18258	7.96287	-1.51213	0.998861
7.22296	7.92782	-1.1406	0.973342	6.98334	8.13902	7.10631	8.01178	-1.54014	0.958505
7.13164	8.03717	-1.25278	1.12439	7.12482	8.20067	7.02866	8.05866	-1.56711	0.917521
7.04369	8.12292	-1.33563	1.19388	6.8592	8.48172	6.9497	8.10347	-1.59304	0.875941
6.95487	8.16464	-1.37789	1.16326	6.85328	8.05962	6.86947	8.1462	-1.6179	0.833798
6.84056	8.2278	-1.59978	1.05881	6.54198	8.49681	6.78802	8.1868	-1.6417	0.791123
6.80537	8.20935	-1.45523	0.883512	6.82384	8.01472	6.70542	8.22525	-1.6644	0.74795
6.72336	8.274	-1.4524	0.978042	6.60126	8.40636	6.62171	8.26154	-1.68602	0.704311
6.61805	8.34655	-1.54311	1.04316	6.55748	8.38227	6.53695	8.29563	-1.70653	0.660241
6.55025	8.40012	-1.56939	0.978502	6.84081	8.7006	6.4512	8.32751	-1.72594	0.615772
6.42271	8.4239	-1.67469	0.944224	6.23275	8.24286	6.36451	8.35716	-1.74423	0.57094
6.34214	8.47428	-1.64091	0.987854	6.31983	8.41685	6.27693	8.38455	-1.7614	0.525778
6.34659	8.40461	-1.36815	0.698409	6.40408	8.07203	6.18853	8.40969	-1.77745	0.480319
6.25278	8.45527	-1.49462	0.66664	6.17119	8.83825	6.09935	8.43255	-1.79237	0.434599
6.14194	8.51373	-1.59555	0.735159	6.07819	8.55571	6.00946	8.45311	-1.80617	0.388652
6.04173	8.52363	-1.72494	0.551072	5.89477	8.38949	5.91891	8.47138	-1.81884	0.342512
6.05457	8.47096	-1.44057	0.341163	6.20753	8.30385	5.82776	8.48733	-1.83039	0.296213
5.98589	8.46376	-1.50695	0.161727	6.15956	8.48016	5.73606	8.50097	-1.84082	0.249789
5.76722	8.52732	-1.88706	0.337377	5.45068	8.52483	5.64387	8.51229	-1.85014	0.203274
5.65813	8.55131	-1.99008	0.261706	5.69731	8.92398	5.55124	8.52128	-1.85834	0.156702
5.52857	8.55101	-2.0579	0.245274	5.4239	8.44751	5.45824	8.52794	-1.86544	0.110105
5.4321	8.59826	-1.96256	0.473751	5.42793	8.72756	5.36491	8.53228	-1.87144	0.0635176
5.29212	8.62498	-2.06906	0.495752	5.18315	8.57315	5.27131	8.53429	-1.87635	0.0169717
5.21688	8.61185	-2.06021	0.264545	5.57983	8.56406	5.17749	8.53398	-1.88019	-0.0295004
5.09069	8.60577	-2.10949	0.233293	5.00034	8.48741	5.08351	8.53135	-1.88296	-0.0758668
5.03267	8.60237	-1.974	0.195439	5.48132	8.55245	4.98941	8.52641	-1.88467	-0.122096
4.94389	8.62282	-1.95387	0.213702	4.98521	8.68423	4.89526	8.51916	-1.88535	-0.168158
4.82538	8.63023	-2.06031	0.114903	4.73344	8.78696	4.80111	8.50962	-1.885	-0.214021
4.81251	8.57788	-1.80145	-0.0347746	4.9584	8.44903	4.70699	8.49779	-1.88364	-0.259656
4.73615	8.5633	-1.76441	-0.0748971	4.82732	8.42965	4.61297	8.48369	-1.88129	-0.305035
4.545	8.5156	-2.0072	-0.127809	4.22429	8.174	4.5191	8.46733	-1.87796	-0.350129
4.43913	8.52242	-2.00329	-0.0503926	4.38159	8.57523	4.42541	8.44873	-1.87368	-0.39491
4.36081	8.49581	-1.93546	-0.106413	4.38191	8.41687	4.33197	8.4279	-1.86846	-0.439352
4.29898	8.44122	-1.87525	-0.329943	4.53394	8.07532	4.2388	8.40486	-1.86232	-0.483428
4.19981	8.42185	-1.88798	-0.333911	4.18276	8.40149	4.14597	8.37962	-1.85529	-0.527114
4.08247	8.40631	-1.99148	-0.412988	3.98481	8.60042	4.05351	8.35222	-1.84739	-0.570384
3.88117	8.40777	-2.26735	-0.335409	3.66435	8.37711	3.96147	8.32267	-1.83863	-0.613216
3.76969	8.36018	-2.31615	-0.554252	3.81527	8.30617	3.86989	8.29099	-1.82905	-0.655586
3.67836	8.27791	-2.22733	-0.668997	3.6685	8.05372	3.77881	8.2572	-1.81868	-0.697473
3.51356	8.2341	-2.46478	-0.90921	3.25318	8.53341	3.68826	8.22134	-1.80752	-0.738856
3.45399	8.17384	-2.28892	-0.956723	3.58463	8.17972	3.59829	8.18342	-1.79562	-0.779715
3.36808	8.14846	-2.16519	-0.778697	3.5712	8.26001	3.50893	8.14348	-1.78299	-0.820031
3.26997	8.12043	-2.14262	-0.76032	3.30567	8.18396	3.42023	8.10153	-1.76967	-0.859787
3.18414	8.07739	-2.09577	-0.811033	3.38014	8.20173	3.3322	8.05762	-1.75567	-0.898965
3.09275	8.07331	-2.0748	-0.744055	3.16273	8.26325	3.24489	8.01176	-1.74104	-0.937549
3.02461	8.01975	-2.01104	-0.897915	3.36097	8.23902	3.15832	7.964	-1.7258	-0.975525
3.02052	7.92525	-1.72932	-1.01872	3.18527	7.78479	3.07253	7.91435	-1.70997	-1.01288
2.93298	7.86802	-1.78014	-1.16918	3.04976	8.19994	2.98755	7.86285	-1.69359	-1.0496
2.90056	7.81194	-1.6276	-1.18017	3.02971	7.88099	2.90339	7.80954	-1.67669	-1.08567
2.86544	7.72369	-1.50194	-1.28696	3.10412	7.47907	2.8201	7.75444	-1.65929	-1.12108
2.73249	7.69044	-1.67183	-1.21066	2.63369	7.78423	2.73768	7.69758	-1.64143	-1.15582
2.68157	7.64598	-1.55411	-1.0882	2.9013	7.78988	2.65616	7.63901	-1.62313	-1.18989
2.53214	7.61694	-1.76029	-1.01999	2.39579	7.67158	2.57557	7.57876	-1.60443	-1.22327
2.46586	7.57027	-1.70676	-1.03355	2.65945	7.8134	2.49592	7.51685	-1.58536	-1.25596
2.39443	7.5361	-1.67495	-1.00364	2.44154	7.63511	2.41723	7.45333	-1.56594	-1.28795
2.35199	7.46859	-1.5839	-1.14929	2.65371	7.63786	2.33952	7.38823	-1.54621	-1.31924
2.28167	7.4167	-1.56128	-1.14081	2.30621	7.45209	2.2628	7.32159	-1.5262	-1.34982
2.21698	7.35337	-1.54715	-1.24396	2.35748	7.57616	2.18709	7.25343	-1.50594	-1.3797
2.16538	7.32541	-1.48745	-1.18524	2.25098	7.51726	2.11239	7.1838	-1.48545	-1.40885
2.03749	7.2406	-1.68114	-1.40605	1.75465	7.09155	2.03872	7.11273	-1.46478	-1.4373
1.96657	7.17161	-1.64481	-1.40659	1.99668	7.18872	1.96609	7.04026	-1.44394	-1.46503
1.90056	7.09703	-1.61812	-1.49937	2.04462	7.34614	1.8945	6.96641	-1.42297	-1.49204
1.78918	7.00715	-1.69916	-1.52095	1.71056	6.90942	1.82395	6.89124	-1.4019	-1.51835
1.68803	6.96968	-1.71357	-1.25824	1.61703	7.08748	1.75446	6.81477	-1.38075	-1.54394
1.58226	6.90225	-1.76928	-1.26289	1.5346	6.86554	1.68603	6.73704	-1.35956	-1.56882
1.53566	6.78151	-1.68078	-1.61668	1.67976	6.51545	1.61866	6.65808	-1.33835	-1.593
1.48164	6.68624	-1.59044	-1.64811	1.53921	6.63125	1.55234	6.57793	-1.31715	-1.61647
1.3782	6.59985	-1.68	-1.75725	1.30883	6.78445	1.48708	6.49662	-1.29599	-1.63925
1.32824	6.50893	-1.58091	-1.76821	1.40246	6.51246	1.42288	6.41419	-1.2749	-1.66134
1.27008	6.41441	-1.52362	-1.8114	1.36236	6.4458	1.35972	6.33068	-1.25391	-1.68274
1.14948	6.29121	-1.64358	-1.86514	1.0328	6.10157	1.29761	6.24611	-1.23303	-1.70346
1.10972	6.19368	-1.5242	-1.91745	1.29986	6.35198	1.23654	6.16052	-1.21229	-1.72351
1.11947	6.0846	-1.26858	-1.95205	1.3103	6.05449	1.17649	6.07395	-1.19173	-1.7429
1.13266	5.98034	-1.00163	-1.74771	1.26045	5.29721	1.11747	5.98642	-1.17136	-1.76162
1.09155	5.8827	-0.972387	-1.76783	1.10824	5.83363	1.05946	5.89797	-1.15121	-1.7797
1.02359	5.78357	-1.04309	-1.87579	0.966891	5.80093	1.00245	5.80863	-1.13131	-1.79714
0.926337	5.688	-1.17645	-1.87164	0.817937	5.66013	0.946429	5.71844	-1.11167	-1.81394
0.831367	5.62524	-1.269	-1.65076	0.716187	5.65908	0.891378	5.62742	-1.09232	-1.83012
0.813721	5.53122	-1.1287	-1.67814	0.921311	5.48925	0.837285	5.5356	-1.07328	-1.84569
0.802413	5.423	-1.00244	-1.84753	0.939262	5.40426	0.784133	5.44302	-1.05457	-1.86066
0.822829	5.31104	-0.784113	-1.89142	0.99219	5.23308	0.731906	5.34971	-1.03621	-1.87503
0.741084	5.22466	-0.921833	-1.91272	0.641185	5.4317	0.680586	5.25569	-1.01823	-1.88882
0.691692	5.12729	-0.931488	-1.91541	0.682669	5.11729	0.630154	5.16099	-1.00063	-1.90204
0.583928	5.02685	-1.11802	-1.91378	0.402551	4.7698	0.580589	5.06564	-0.983451	-1.91469
0.500131	4.95515	-1.20945	-1.86656	0.433321	5.07134	0.531871	4.96968	-0.966698	-1.92679
0.37191	4.86102	-1.42333	-1.90626	0.198729	4.85888	0.483977	4.87312	-0.95039	-1.93834
0.349062	4.77369	-1.27367	-1.89446	0.482062	4.82489	0.436886	4.77599	-0.934544	-1.94936
0.35554	4.66222	-1.05916	-2.09194	0.542184	4.92769	0.390574	4.67833	-0.919178	-1.95986
0.248712	4.60669	-1.23728	-2.00324	0.10279	4.85616	0.345016	4.58015	-0.904306	-1.96985
0.146245	4.52058	-1.36686	-1.93648	0.0571861	4.65686	0.300187	4.48148	-0.889943	-1.97933
0.130662	4.39224	-1.19356	-1.99157	0.282996	4.22945	0.256061	4.38235	-0.876103	-1.98832
0.101851	4.26168	-1.092	-2.19085	0.151779	4.06887	0.212613	4.28277	-0.862801	-1.99683
0.0563945	4.15968	-1.06308	-2.17658	0.0837533	4.1986	0.169815	4.18279	-0.850048	-2.00486
0.02	4.07923	-1.01203	-1.99376	0.0601874	4.26399	0.127639	4.08241	-0.837857	-2.01243
0.0338532	4.00486	-0.801633	-1.94215	0.23747	4.13029	0.0860566	3.98165	-0.82624	-2.01954
-0.0318407	3.90803	-0.886621	-1.8795	-0.0730883	3.71078	0.0450392	3.88056	-0.815208	-2.0262
-0.0749766	3.80345	-0.881788	-1.89853	-0.0697732	3.74811	0.00455718	3.77914	-0.80477	-2.03242
-0.0259112	3.72232	-0.565824	-2.00762	0.151106	4.41047	-0.0354193	3.67741	-0.794938	-2.03821
-0.0725685	3.59121	-0.626819	-2.06547	-0.132742	3.43407	-0.0749208	3.57541	-0.785719	-2.04358
-0.153751	3.51415	-0.802914	-1.82875	-0.226067	3.48491	-0.113978	3.47314	-0.777122	-2.04852
-0.182519	3.38462	-0.762373	-1.8961	-0.134345	3.18493	-0.152623	3.37063	-0.769155	-2.05306
-0.223325	3.29067	-0.763056	-2.01651	-0.262336	3.71699	-0.190886	3.26791	-0.761825	-2.05719
-0.305861	3.16799	-0.919764	-2.06466	-0.479903	3.06184	-0.2288	3.16498	-0.755139	-2.06092
-0.341392	3.10917	-0.914785	-1.69233	-0.303249	3.08369	-0.266397	3.06188	-0.749103	-2.06425
-0.362371	3.01807	-0.826413	-1.69653	-0.253802	2.97973	-0.303709	2.95862	-0.743722	-2.0672
-0.412036	2.92194	-0.848978	-1.78035	-0.424465	2.90526	-0.340771	2.85521	-0.739	-2.06976
-0.486306	2.76123	-0.97508	-1.9242	-0.618113	2.39738	-0.377613	2.75168	-0.734943	-2.07194
-0.494226	2.68035	-0.817799	-1.9154	-0.49169	2.95103	-0.414271	2.64806	-0.731553	-2.07374
-0.573294	2.57275	-0.962235	-1.95746	-0.764352	2.51824	-0.450777	2.54434	-0.728833	-2.07516
-0.602511	2.45625	-0.876762	-2.06722	-0.542227	2.25314	-0.487165	2.44057	-0.726786	-2.07622
-0.606017	2.40669	-0.707473	-1.93681	-0.389139	2.67947	-0.523468	2.33674	-0.725414	-2.0769
-0.590035	2.29166	-0.472401	-2.1204	-0.533217	2.2192	-0.559721	2.23289	-0.724717	-2.07721
-0.639403	2.19226	-0.569064	-2.12628	-0.792163	2.22599	-0.595957	2.12903	-0.724696	-2.07715
-0.653695	2.08702	-0.538187	-2.0411	-0.541191	1.77029	-0.632209	2.02518	-0.725351	-2.07672
-0.676693	2.0177	-0.506561	-1.9716	-0.643394	2.18957	-0.668513	1.92136	-0.726682	-2.07592
-0.698275	1.91143	-0.49771	-1.97972	-0.627584	1.72107	-0.704901	1.81758	-0.728687	-2.07475
-0.715555	1.8068	-0.470626	-1.98414	-0.664131	1.78059	-0.741407	1.71387	-0.731364	-2.0732
-0.76338	1.64815	-0.54165	-2.27779	-0.609299	1.25044	-0.778064	1.61024	-0.734711	-2.07128
-0.768583	1.47845	-0.494084	-2.3761	-0.648306	1.19053	-0.814907	1.50671	-0.738725	-2.06899
-0.821349	1.33761	-0.626717	-2.44686	-0.778216	1.23237	-0.851969	1.40331	-0.743403	-2.06631
-0.851526	1.23188	-0.606265	-2.40306	-0.807482	1.33768	-0.889281	1.30005	-0.748739	-2.06325
-0.902911	1.17568	-0.811149	-2.01327	-1.03981	1.40389	-0.926878	1.19694	-0.75473	-2.0598
-0.972885	1.12626	-0.868346	-1.91575	-1.09804	1.41514	-0.964792	1.09402	-0.76137	-2.05596
-0.981194	1.02801	-0.579614	-2.03906	-1.12166	1.18519	-1.00305	0.991291	-0.768652	-2.05171
-0.990243	0.886457	-0.555603	-2.13342	-0.942525	0.629339	-1.0417	0.888785	-0.776571	-2.04707
-1.06776	0.760615	-0.893845	-2.16587	-1.10859	0.766623	-1.08076	0.786519	-0.785118	-2.04202
-1.09735	0.670567	-0.822362	-2.05875	-0.886148	0.92245	-1.12026	0.684513	-0.794287	-2.03654
-1.15839	0.633982	-0.901235	-1.77667	-1.57527	0.913549	-1.16024	0.582788	-0.804068	-2.03065
